Headline,Body ID
"They said the region was sitting on a ""world-class"" deposit of zinc and predicted that a new mine in the area could produce 1,000,000 tonnes (980,000 long tons; 1,100,000 short tons) of zinc ore per year.",4968
This equates to an additional fifty calories an hour burnt.,4969
"In 2009, however, it was announced by the Scottish Government that the plan had been cancelled.",4970
Bosnia and Herzegovina and Russia were granted an exception to holding a televote as they cited that their telecommunications penetration was less than 80%.,4971
"As Arab residents are hard-pressed to obtain building permits to develop existing infrastructure or housing in East Jerusalem, this proposition has received much criticism.",4972
"Discussing his proposals for a so-called mansion tax on larger homes, Klass expressed the view that this would hit ""little grannies"".",4973
"The rumors of a planned Bwin and Party merger began in November 2009, but were not confirmed until a joint statement was issued August 26, 2010.",4974
"Now that they were becoming a reality, Brooker felt it was time to stop.",4975
Mwanawasa was one of the first African leaders to publicly do so.,4976
Engine fire was suspected as the cause of the crash.,4977
"He prayed for migrants, living and dead, and denounced their traffickers.",4978
"I do, however, recognise that when asking one question in 2008, I should have noted an interest and will be writing to the registrar to make this clear"".",4979
Palestinian-Israeli relations grew even more hostile as a result of continued conflict.,4980
"Crossley impressed, with a string of fine performances and the loan deal was extended to the end of the season.",4981
"Critics of the action allege the helicopter was involved in an attempt to bring Bacar into French exile, and that Bacar was able to hold out so long only because he was protected by the French.",4982
The view from the gallery is similar to that seen by Turner from his lodging house.,4983
"Harriers also lost the second leg, again in front of a sell out crowd 3–1, confirming a 5–2 aggregate loss and Conference football for another season.",4984
"The crowd was estimated at 450,000 people.",4985
"Now we need to forget those feelings and find another source of motivation"".",4986
"The day following the final verdict of the inquest, Al-Fayed announced he would end his 10-year campaign to establish that it was murder rather than an accident, stating that he did so for the sake of the Princess's children.",4987
This was dismantled and a second wheel was erected in May 2007.,4988
"On 23 June, Dutroux lodged an appeal against his sentence.",4989
"Her dance routines had been reworked to accommodate her medical condition, with slower costume changes and longer breaks introduced between sections of the show to conserve her strength.",4990
"Following widespread criticism and pressure from listeners, the decision was reversed and the original unedited version of the song was reinstated, with clarification from Andy Parfitt, the station controller, that in the context of the song the lyrics had no ""negative intent"".",4991
"The corporation has been producing programmes in the format for many years, and stated that it hoped to produce 100% of new programmes in HDTV by 2010.",4992
The true extent of the injury meant that he was expected to miss the rest of the Scottish Premier League season.,4993
"The explosion of the van left a crater one metre (three feet) deep and damaged more than 30 vehicles, a police statement said.",4994
"Julie Gardner felt that the young actress and former pop star was perfect as a ""unique"" and ""dynamic"" companion for the Doctor.",4995
Their separation gradually increased so that after four years they were almost diametrically opposite each other in orbit.,4996
Samaranch set up a commission to investigate the corruption and introduced reform of the bid process as a result of the scandal.,4997
"It was rebroadcast on April 4, 2006.",4998
"All visits made to the island had been with Singapore's express permission, and maps published by Malaysia in the 1960s and 1970s indicated that it recognised Singapore's sovereignty over Pedra Branca.",4999
"In 2014, half of the men's GB team fenced for Truro Fencing Club, and 3 Truro fencers appeared at the 2012 Olympics.",5000
Ambulance and fire service calls around the North West region were also severely affected.,5001
"She, in turn, threatened a boycott of the Royal Box.",5002
"However, prion replication has been shown to be subject to mutation and natural selection just like other forms of replication.",5003
This was primarily due to his poor form in ODI cricket.,5004
Five large fishing companies transferred their whaling fleet shares to public interest corporations in 2006.,5005
"In December 2005, the AL supported Mayor of Sylhet narrowly escaped the third attempt on his life as a grenade thrown at him failed to explode.",5006
Four employees of the Hotelissimo hotel were also killed in the incident.,5007
Pundits say that this will help Bush's campaign.,5008
"In doing so, he became only the seventh player to reach 150 Premier League goals.",5009
Work on the new trains began shortly thereafter with the units entering service from 2011 onwards.,5010
"The complaints were rejected by Israel's Supreme Court, leading to a demonstration by several hundred people in November 2008.",5011
Cardiff Council says that work to create the Castle Quarter as a pedestrian friendly environment for High Street and St Mary Street is designed to enhance the city centre.,5012
"The wines business became Treasury Wine Estates, and was listed on the ASX on 10 May 2011.",5013
"By the end of 2007, the show was averaging over five million listeners.",5014
"However, when Warnock was about 15 years old, she began to admire her mother's eccentricity and independent thinking.",5015
Only 8 out of 21 sailors survived to be rescued by other ships.,5016
The museum opened in October 2016.,5017
"Rowley resigned as Leigh Centurions head coach 10 days before the start of the 2016 Championship season, citing personal reasons.",5018
"The Court found that the Gurkhas had suffered a ""historic injustice"", and that the policy was irrational in failing to take into account factors such as length of service or particularly meritorious conduct.",5019
"It began at the Royles', but moved to the Bests' house early on.",5020
"Heilongjiang responded to the crisis a full week after the explosions occurred—their initial announcement attributed the impending shutoff to ""maintenance"", and gave only a day's notice; it was the second announcement on the next day that clarified the reason for the shutoff and postponed the shutoff.",5021
"After hatching, the day-old chicks were taken to a holding facility in a local hotel.",5022
"Nevertheless, parts of current Mumbai, such as Bandra, besides Thane or Vasai remained Portuguese well into the first third of the 18th century.",5023
This brought the total set aside by Trinity Mirror in relation to phone hacking to £12m.,5024
"The decision was taken to close the City Road studios and relocate to a smaller purpose-built complex housing a newsroom and studio, resulting in the loss of up to 30 jobs.",5025
"At the next UEFA Congress, however, Gibraltar was overwhelmingly rejected in a vote, due to lobbying from Spain, in defiance of the CAS ruling.",5026
This became reality in October 2009.,5027
"He scored once for Wolves, in a 2–1 win over Reading on 30 April 2005.",5028
"In October, around a tenth of Burma's political prisoners were freed in an amnesty and trade unions were legalised.",5029
Slavs were captured and enslaved by the Muslims of Spain during the ninth century AD.,5030
"On January 8, 1959, Castro and his army rolled victoriously into Havana.",5031
"A number of fixture postponements meant that they had to play 17 league fixtures in a month, and Le Tissier announced that he would be able to play in four or five games, also saying he was unable to play Saturday games due to his job as a television pundit on Soccer Saturday.",5032
"Although, in August, United beat Arsenal 8–2 at Old Trafford, marking one of Ferguson's biggest wins against a champion of the Premier League.",5033
The work was not permanently damaged.,5034
"The company’s chairman, Peter Löscher, said that ""Siemens was ending plans to cooperate with Rosatom, the Russian state-controlled nuclear power company, in the construction of dozens of nuclear plants throughout Russia over the coming two decades"".",5035
"Eyewitnesses told of clouds of white, black and then yellow smoke billowing upward and rising as a column about 150 feet (50&#160;m) in the air.",5036
"York's bid failed, leading to 'disappointment' from the team involved.",5037
"It was not known at the time what Jackson was working on, or who had paid for the sessions, since his publicist had recently issued a statement claiming that he had left Two Seas.",5038
"The wins that year came against full-time professional players, whereas most of the Arsenal team had full-time jobs.",5039
"The current station controller is Ben Cooper, who took over from predecessor Andy Parfitt on 28 October 2011.",5040
Troops were attacking rebels' defences from three directions.,5041
"Liverpool was banned for an additional year, preventing it from participating in the 1990–91 European Cup, even though it won the League in 1990.",5042
"Clayton argued that if he used the show to promote his status as a celebrity and earn ""a lucrative sum of money"" it could undermine public confidence in the criminal justice system.",5043
Many references to the legion have been made in subsequent works of fiction.,5044
"With several more ships severely damaged, the German surface fleet had only three cruisers and four destroyers operational in the aftermath of the Norwegian Campaign.",5045
"Following the sale of Amstrad PLC to BSkyB, Viglen is now Sugar's sole IT establishment.",5046
Fans of the two clubs are alleged to have a history of hatred and violence towards each other.,5047
"Instead, he handed each actor several pages of freshly written dialogue each day.",5048
Liverpool were losing 1–0 at the time and Kewell was infamously booed off the pitch by Liverpool fans with many suggesting he had faked the injury.,5049
"On April 25, 2007, the Supreme Electoral Tribunal unanimously cleared Lula of any responsibility for this scandal.",5050
"In 1987, he was appointed the youngest deputy group leader in the United Kingdom.",5051
They had won just twice during his 24-match tenure.,5052
Yassin denied any involvement in the attack.,5053
Queen's Park's cavalier playing style was one which was lauded by coaches from opposition sides during the season and they were acknowledged as being well worthy of their promotion.,5054
"The report detailed up to 40 communities with a population of over 15,000 where stations could be built or re-opened, including 14 schemes involving using new or re-opened lines, and seven new Parkway stations on existing passenger lines.",5055
When the firetruck arrived it had no water.,5056
"As of 2003, bounty hunters claimed to catch 31,500 bail jumpers per year, about 90% of people who jump bail.",5057
"For the 2012 season the capacity has increased again to 1,000&#160;cc.",5058
"The researchers announced their discovery on March 24, 2009.",5059
"When Bangladesh defeated South Africa in the 2007 World Cup, thousands of people celebrated into the night on the streets of Dhaka despite there being a ban on public gatherings at the time.",5060
"The wheel was found in a settlement built on stilts over wetland, indicating that the settlement had some sort of link to dry land.",5061
Nationalists saw his comments as reflecting his opposition to nationalists in government.,5062
Shortly after the blast the tower and the restaurant were closed to the public.,5063
Israel maintains that international conventions relating to occupied land do not apply to the West Bank because they were not under the legitimate sovereignty of any state in the first place.,5064
He had taken drug overdoses in May and July 2009.,5065
"Because the estimated cost of the consent decree was approximately three times more than the original estimate, many blame the increased rates on corruption of several Jefferson County officials.",5066
"He scored once for Stoke, in a 3–1 win over Norwich City.",5067
"However, flights were suspended after the collapse of its parent company, PlaneStation Group plc.",5068
His right not to testify was upheld in 2001 by Nigeria's court of appeal which ruled that the panel did not have the power to summon former rulers of the country.,5069
"The expansion occurred while his government had tried (in vain) to reduce the size of the House of Commons by 50 members, from 650 to 600.",5070
"They also criticised the characters, acting, dialogue, and direction, though they praised Geoffrey Bayldon as Organon and Myra Frances as Adrasta.",5071
He was the first Health Minister to bring in tough challenges for hospitals to reduce healthcare associated infections.,5072
"He won the fight, stopping Fielden in the second round.",5073
Tutu also called on an end to expensive taxes on anti-AIDS drugs.,5074
"The conductor, Benjamin Levy, directed a large group of singers and musicians, mostly young and local.",5075
"It caused a backbench rebellion and provoked strong opposition in the House of Lords, and Blunkett made concessions over incitement to religious hatred (later carried through by his successor) and to introduce a ""sunset clause"".",5076
The crew opened the hatch three hours later and entered the laboratory module.,5077
She returned to Buckingham Palace the following day.,5078
The large budget deficits and government debt since the 2009 global recession and followed by the earthquake and tsunami in March 2011 caused the rating downgrade.,5079
They were surprised to find that an air-breathing animal could survive in such a location.,5080
"At his death, he was the oldest man in the United Kingdom (111 years old).",5081
Such individuals are seeking personal financial gain through such actions.,5082
"However, unknown to Soames, he was actually speaking to Campbell's young son.",5083
"The Last Post as played at the end of inspection typically lasted for about 45 seconds; when played ceremonially with notes held for longer, pauses extended, and the expression mournful, typical duration could be 75 seconds or more.",5084
Congress to fund the program.,5085
"Boris Tadić, his rival in the elections, congratulated him on the victory, and stated that he hoped that Serbia would continue its progress under Nikolić.",5086
Businesses in the area wanted an easier route to get their goods out of the area.,5087
In October 2014 Tunisia held its first elections under the new constitution following the Arab Spring.,5088
"While some accounts state that he refused to bow, Sayajirao actually did bow, albeit perfunctorily and only once before turning his back on the King-Emperor.",5089
"BT customers will also be able to add numbers they don't want to hear from to the blacklist, for free.",5090
"But real war as such, I think we are over that,"" he said.",5091
Caesars Palace later released a statement of Angélil's gambling losses and wins with his permission.,5092
The wedding was a modest event attended by a group of about 30 relatives and friends.,5093
"In an August 2009 interview, Preston admitted that he regretted walking off the show and said that he would return to the programme if asked, saying ""I'm struggling to think why I would have acted so weird"".",5094
"He also announced plans for the establishment of a new ""National Security Sector"" to take over SSIS's counter-terrorism and other domestic-security responsibilities.",5095
"Struck from behind and killed while cycling to work near Norwich, on October 17, 2005.",5096
"Al-Fayed said he wanted to keep the pair's ""spirit alive"" through the statue.",5097
"But in 1989, the Communist government was overthrown and the insignia was removed, reverting Romania's flag back to the previous version which matched the one which had been adopted by Chad in the meanwhile.",5098
"It also said that B&amp;Q UK and Ireland could adequately meet local customer needs, from fewer stores, and some stores should be smaller.",5099
Travel writer Ryan Levitt considered the main Tsim Sha Tsui to Central route one of the most picturesque in the world.,5100
"As such, Japanese hip-hop music is often praised for its mature and culturally relevant lyrics.",5101
"In a statement, Esure said they had ""utmost sympathy for the horrific incident"" but added that insurance was there to cover ""unexpected events and accidents, not deliberate and unlawful acts by individuals destroying their property"".",5102
He was allowed bail.,5103
"Brown later referred to the call for a secret ballot as a ""form of silliness"".",5104
The performance was panned by many critics.,5105
"However, it is not recognised by the National Piers Society as being a seaside pier.",5106
"This was the first new Commonwealth War Graves Commission cemetery in more than 50 years, the last such cemeteries having been built after the Second World War.",5107
"But several other football, bandy and ice hockey clubs have active hooligan followings.",5108
Oldham put Mark Knight in temporary charge of the first team.,5109
"The club's share price increased by 5% that day, valuing the club at a total of £741&#160;million.",5110
It was considered to be the political wing of ETA.,5111
"UEFA gave special dispensation for Liverpool to enter the Champions League, giving England five qualifiers.",5112
"On the very day of the vote, a hoax bribery affair was made public, leading to calls for a re-vote.",5113
So as far as I'm concerned from now on I'm not going to wear a dog collar until Mugabe's gone.,5114
"Couples are provided with condoms, shower facilities, and clean towels.",5115
An appeal against the ruling also failed in 2007.,5116
Westminster City Council reported 400 new jobs would be available after the redevelopment.,5117
Europe have sold over 30 million records worldwide.,5118
"Previously included were hallucinogenic mushrooms, but as of October 2007 the Netherlands officials have moved to ban their sale following several widely publicized incidents involving tourists.",5119
"However, almost half of the shares allocated to them had been sold within a few weeks of the sale.",5120
The type was retired from RAF service on 20 September 2013.,5121
The Liberal Democrats lost a further seven seats.,5122
"The Commission was offered an additional £30,000 by Atlantic in 2010, but its sponsor department, the Northern Ireland Office, refused it permission to accept the funding.",5123
"For this reason, many people have put forward the idea that democracy is undesirable for a developing country in which economic growth and the reduction of poverty are top priorities.",5124
"The consortia will take charge from 2013, although pilots are beginning to start.",5125
Between 2001 and 2011 he provided £2 million of funding for Progress.,5126
SAP aims to compose 1% of its workforce with autistic people by the year 2020.,5127
"ANH, however, interpreted the ban as applying only to synthetically produced supplements, and not to vitamins and minerals normally found in or consumed as part of the diet.",5128
"Their opponents, Port Adelaide, playing in their first ever grand final, were too good on the day and recorded a 40-point win.",5129
"Japanese fans had to be protected by the police, and bussed to safety.",5130
"I am standing to give Labour Party members a voice in this debate"".",5131
A cinema in the Barons Quay development opened in 2016.,5132
"He continued to play informally, including for charity, until 2005.",5133
"When they were eliminated in the seventh game the next day, the incident was seen as the ""first domino"" in the turning point of the series.",5134
"The euro-zone entered a double dip recession that lasted from Q1 2011 until Q2 2013, and while the UK had no double dip recession it did however experience stagnant growth.",5135
"The then Brazilian Defense Minister, Nelson Jobim, said in April 2008 that the Council would be formed after the ""political"" decision of the presidents who participated in the launch of the Union of South American Nations (UNASUR) on 23 May 2008.",5136
"The announcement led to a wave of disappointment among the users, resulting in users stopping the submission of their data, refusing to change signatures/avatars and even deleting their accounts.",5137
Romance is occasionally hinted at between Bond and Tracy Milbanks.,5138
"In 2000, Hobeika lost his parliament seat, due to active Syrian interference against him in the election.",5139
Studies have shown sipping milk at the same time as consuming garlic can significantly neutralize bad breath.,5140
"The forecasters at the BBC Weather Centre are employed by the Met Office, not the BBC.",5141
"As a result, it is illegal to export true salep.",5142
"Mansa Abubakari Keita II left Musa Keita as regent of the empire, demonstrating the stability of this period in Mali, and departed with the second expedition, commanding some 2,000 ships equipped with both oars and sails in 1311.",5143
"He scored 76 not out in the second innings before the match was rained off, stopping Essex pressing for victory.",5144
The monitors also suggested that one key adviser to the president was involved in planning arms deliveries to Al-Shabaab and that shipments of weapons from Djibouti and Uganda could not be accounted for.,5145
This ensures an equal distribution of nutrients.,5146
The player maintained that he had not shown disrespect to Islam.,5147
"On 15 March, Ethiopian ground forces attacked Eritrean military posts that they stated were bases in which Ethiopian rebels, including those involved in the January kidnappings, were trained by the Eritreans.",5148
She grew up in a musical family; she remembers singing with her father at the piano.,5149
The team suspended the Malaysian after he failed to qualify for the third occasion in 2002.,5150
"Upon his release the parole board received a letter from Dutroux's own mother to the prison director, in which she stressed concern that he was keeping young girls captive in his house – which was essentially ignored.",5151
"The economic and social benefits thus brought to all the people of Scotland, and especially those in rural areas, were immense and long-lasting.",5152
"Historically, the practice has been used for the purpose of tribal status, to scare enemies in war, and beauty purposes.",5153
"It was eventually taken off them by the stadium officials, but not before it was streamed around the world.",5154
"The amount of food processed and shipped around the world caused the town of Fray Bentos to be called ""The Kitchen of the World"".",5155
"As Dando reached her front door at about 11:32, she was shot once in the head.",5156
"In April 2008, eBay launched a lawsuit against Craigslist claiming that their executives were attempting to weaken eBay's investment, while in May of the same year, Craigslist filed a counter suit claiming Kijiji had stolen trade secrets and that eBay used misleading tactics to promote the service.",5157
"Woosnam spent his early years on Tour driving around the continent in a camper van, living on a diet of baked beans to save money.",5158
The skills he learned as an apprentice on Savile Row helped earn him a reputation in the fashion world as an expert in creating an impeccably tailored look.,5159
"Camden Lock Village, then known as Camden Lock market, suffered a major fire, but no injuries, on 9 February 2008.",5160
"In the United Kingdom, it is defined as a negative economic growth for two consecutive quarters.",5161
Munro administered pancuronium to the babies after advising the parents that this would ease their suffering and could also hasten death.,5162
"In the wake of the programme, several major catering organisations announced that they would no longer serve Turkey Twizzlers in schools.",5163
"In April 2012, the Vice-Mayor and officials from the Haikou Municipal Government made several announcements about developing new docking facilities and hotels within the Crescent Group - on Duncan and Drummond Islands specifically.",5164
The establishment of an English parliament has also been backed by a number of Scottish and Welsh nationalists.,5165
The test was abandoned after less than an hour's play due to the pitch being deemed unfit for play.,5166
"She had four arms and four legs, resulting from a joining at the pelvis with a headless undeveloped parasitic twin.",5167
"In response the BBC said many of these were short-term contracts, but it was carrying out a detailed review of tax arrangements.",5168
"Chilavert stated that ""About 90% of sports journalists in Paraguay are incompetent"" and welcomed criticism following Paraguay's performance in Korea and Japan if they were to perform poorly.",5169
"Human Right Watch program director Iain Levine said the attacks by Hamas were ""unlawful and unjustifiable, and amount to war crimes"", and accused Hamas of putting Palestinians at risk by launching attacks from built-up areas.",5170
The BBC stopped using the theatre in 1995.,5171
The parliamentary election was to be held in September.,5172
"Mates described the 18 months between the allegations and his vindication as ""a nightmare"".",5173
"In 2002, it purchased Life Resources Incorporated in order to be able to secure plasma supply from the United States.",5174
The infants were reportedly born into a fraught family atmosphere in which Jeanine and Robert hate each other and are wrangling over a family inheritance.,5175
"After three weeks of negotiations, however, the two parties reached a deal whereby CDU received the chancellorship while the SPD retained 8 of the 16 seats in the cabinet and a majority of the most prestigious cabinet posts.",5176
It was the only cheese considered as a candidate on the list.,5177
"This led to the winding up of the Celtic Warriors region by the WRU, as there was not enough money to keep the region afloat.",5178
The reaction of players to the plague closely resembled previously hard-to-model aspects of human behavior that may allow researchers to more accurately predict how diseases and outbreaks spread amongst a population.,5179
They also lost heavily in the Welsh assembly and Scottish Parliament.,5180
The dome was restored in January 2012.,5181
"Today, the exiled Chagossians are still trying to return, arguing that the forced expulsion and dispossession was illegal.",5182
"Unlike Roger Waters, Ray Repp did decide to sue, but the court ruled in Lloyd Webber's favour.",5183
This was the first time since Mauritania gained independence in 1960 that it elected a president in a multi-candidate election.,5184
"Lord Justice Neill said that he was satisfied that Saunders was suffering from pre-senile dementia associated with Alzheimer's disease, which is incurable.",5185
"Nick Hemley, from Woking, Surrey, won the contest just beating Chris Grimwood.",5186
On 29 April Dack stated he had been offered the manager's job beyond the end of the season but he had decided he would move on after the final game.,5187
Cleveland Police favours merging with the southern area of Durham Constabulary.,5188
A scarf bearing the motif became a celebrity must-have and was copied around the world.,5189
The Royal Navy declared him dead (presumed drowned according to the death certificate) in 2014.,5190
"Marches were also held in Paris, Moscow, Budapest, Warsaw and Dublin.",5191
"Following prior warnings, demonstrations in several Russian cities were met by police action, which included interfering with the travel of the protesters and the arrests of as many as 150 people who attempted to break through police lines.",5192
"On a rainy night in Sydney, Michalak endured a nightmare game with the boot, scoring only once from five attempts before eventually getting replaced as France, despite scoring first, went on to lose the game 24–7.",5193
"They had two children, Christopher (born 1928) and Marista (born 1932).",5194
"The work was under the threat of being sold in 2005, but the plan was eventually scrapped, recognising the piece's national significance.",5195
The ICA took part in the 1916 Rising.,5196
The surge of water tore through the village sweeping away cars and causing severe water damage (and in some cases structural damage) to many properties.,5197
"The campaign was gathering public, political and business support and feasibility studies were being done.",5198
It did not contact the enemy during that time period.,5199
This is no longer being contested by the Guernsey Government and several private firms.,5200
No injuries.,5201
"No formal cause of death was given, but McMahon's publicist attributed his death to the many health problems he had suffered over his final months.",5202
"Shipman had refused to take part in courses leading toward a full confession of his crimes, leading to temporary removal of privileges, including the opportunity to telephone his wife.",5203
"He pledges to end ""the days of heavy-handedness"" and listen to grassroots supporters.",5204
His left hand rests on the shoulder of a dark-haired young French girl.,5205
"This table decoration played music, told the time and showed Augustus and the other six electors parading before the Roman Emperor.",5206
"They felt that it was ""absurd"" for scientists to be under custody by UNIT, that the scientists were ""cliched and unbelievable"", and the setting had ""a lack of convincing period atmosphere"".",5207
"A recent study found that when shown pictures of women of ages ranging from 20–45 with different levels of attractiveness, regardless of age, males chose the more attractive individuals as long term partners.",5208
He was released without charge in January 2005.,5209
The Romans justified their actions by also accusing the Celts of practicing human sacrifice.,5210
"The company was later rebranded as BT Cellnet, and became a part of BT Wireless, a group of subsidiary companies owned by BT.",5211
They clinched the Ligue 1 title on 12 May 2013 with two matches to spare.,5212
"These factors are considered by some to have been a cause of the 2001 race riots in Bradford, Oldham and Burnley in the north of England which have large Asian communities.",5213
"Read went after the twins with renewed activity in 1967, but frequently came up against the East End ""wall of silence"" which discouraged anyone from providing information to the police.",5214
"Authorities eventually captured the pirates and sentenced them to an average of 32 years in prison each; Tavares, the man who fired the fatal shots, received a sentence of 36 years 9 months.",5215
"In Scotland, the percentage is higher due to Scotland having a lower population as well having juries made up of fifteen people as opposed to twelve people in England and Wales.",5216
"He beat Graeme Dott 5–0 in the first round, Marco Fu 5–2 in the second round, Ding Junhui 5–3 in the quarter-finals, and John Higgins 6–1 in the semi–finals.",5217
"It was his 18th PGA Tour victory, and his second in as many starts.",5218
Historic wrecks (often but not always defined as being more than 50 years of age) are often protected from pillaging and looting through national laws protecting cultural heritage.,5219
"He doesn't necessarily say explicitly this is what it is, but he creates meaning where there is none by cutting things together,"" Stone remarked in a later interview.",5220
The first half an hour is free after which a small hourly fee is payable.,5221
The end of production came in 2004 but the factory remains open for tyre moulding and tractor tyre production.,5222
"On 28 April 2011, Besigye was arrested because Museveni said Besigye had attacked first, a charge he denied.",5223
"Only after her death in 1967 did he find out that she had saved every single one of his letters, in small bundles held together with green tape.",5224
The explosion occurred at the rear of the first car of the train—number 166—causing severe damage to the rear of that car as well as the front of the second one.,5225
"He was a member of a notorious gang, the Mus Love Crew.",5226
FRU commanders say they helped loyalists target only republican activists and prevented the killing of civilians.,5227
"You have that right—but it comes with real responsibilities"".",5228
"Other less well known, but bloody, battles between pickets and police took place, for example, in Maltby, South Yorkshire.",5229
"Oxford Dictionaries associate editor Charlotte Buxton explained that Quidditch had gained recognition beyond the books, pointing to its existence as a real-life sport.",5230
In 2003 Rangers were forced to sell him due to their financial problems.,5231
"Mahfouz was given police protection, but in 1994 an Islamic extremist succeeded in attacking the 82-year-old novelist by stabbing him in the neck outside his Cairo home.",5232
He went on to host more than 30 different quiz shows on British television.,5233
"In two months, the outbreak was over.",5234
"This would replace the existing central Mosque on St Helens Road and be in addition to the other three existing mosques (Swansea University Mosque, Hafod Mosque, Imam Khoei Mosque).",5235
He was dropped from the team after dissent and allegations of match-fixing.,5236
"The elimination of baseball, along with softball, from the 2012 Olympic program enabled the IOC to consider adding two different sports, but none received the votes required for inclusion.",5237
He later died on the 32nd day of his fast.,5238
This created a sufficient distraction for McGuire to discreetly swap the contaminated packet for the fresh one and walk away.,5239
"He was released on February 21, 2007.",5240
It was also announced Ken Bates would remain as chairman until the end of the 2012–13 season and then become club president.,5241
The winner is the player whose stick first passes the finishing point.,5242
"He later sued the company and won a £120,000 award.",5243
"Apart from the damage caused directly by the explosion, around £200,000 of further damage to property in the adjacent Ealing Broadway shopping centre was caused by flooding from a ruptured water main.",5244
"Marius decides to stand with his friends, and all anticipate what the dawn will bring (""One Day More"").",5245
"Three dead in two days of unrest, as thousands of demonstrators defy curfews.",5246
Horner argues that the arms were too short to make the necessary gripping force to hold on to prey.,5247
Four of those aboard were killed.,5248
"He achieved his goal in 57 days, 13 hours 34 minutes and 6 seconds.",5249
Production transferred to other plants in England and Poland.,5250
"The war in Iraq caused panic, particularly among small-scale Sri Lankan tea growers who represent 69% of all tea production in Sri Lanka, who demanded that the government bail them out.",5251
Pop-Tarts was discontinued in Australia in 2005 and brought back in 2014 with two flavors: Strawberry Sensation and Chocotastic.,5252
"In 2013, Rolls-Royce announced the closure of the military part of the plant.",5253
"It is a little-known fact that South African Kwela music though had its roots in Malawi from the Malawian immigrants that went to work in South Africa and fused their music with the local sounds, creating Kwela.",5254
Coast Guard to arrange relief supplies.,5255
"Traders may, on the other hand, choose not to accept banknotes as payment, as contract law across the United Kingdom allows parties not to engage in a transaction at the point of payment if they choose not to.",5256
"It is common in the UK to only use two slices of pastry with a single, thick layer of filling between them.",5257
It remains one of the most famous clubs in Northern England.,5258
"The result significantly boosted Schumacher's championship standing, placing him third overall—no driver above him in driver championship points took part in the race.",5259
"Some Jewish groups have expressed disappointment at the ambiguity of his apology, because he failed to address the consensus opinion about the Holocaust.",5260
His US passport was also revoked.,5261
One Pakistani man was knocked unconscious.,5262
These were aired in nineteen 90-minute or 60-minute full cast radio plays.,5263
"These games have proved to be highly popular, and the first sell-out of 66,772 fans at CenturyLink Field was a soccer match between Manchester United and Celtic.",5264
"She has been called ""The Mother of Modern Theatre"".",5265
"The company blamed ""continuing decline"" in the market.",5266
"In 2009, Fuller scored a second win in the annual MIBI Songwriting Contest with ""Change Girl"".",5267
"Woolas said the items were on a receipt he submitted under food claims, but were not claimed themselves, and threatened a newspaper with legal action.",5268
At least one junior doctor has complained that the four-hour A&amp;E target is too high and leads to unwarranted actions that are not in the best interests of patients.,5269
She was discharged from the Baptist Children's Hospital on 20 February 2007.,5270
"Using the false birth certificate and passport that he had used for the mortgage application in London, he passed the tests falsely, and was elected to become the governor from 1999.",5271
"Ryanair said that they would ""not be withdrawing this ad"" and would ""not provide the ASA with any of the undertakings they seek"", on the basis that they found it absurd that ""a picture of a fully clothed model is now claimed to cause 'serious or widespread offence', when many of the UK's leading daily newspapers regularly run pictures of topless or partially dressed females without causing any serious or widespread offence"".",5272
"Tree rings suggest ""distinct drying"" beginning in 250.",5273
"The concert was deemed a stunning success by Sussex police, Fatboy Slim, and the crowd.",5274
It is listed as a mural that comes with a house attached.,5275
"He assisted their fourth strike within minutes and scored the final goal in their 6–0 victory, making him the youngest scorer in the tournament and the sixth-youngest goalscorer in the history of the World Cup.",5276
"As a result, the number of singles that entered the charts at number one increased dramatically, and it became commonplace for singles to enter the charts at the top and then plummet down the listing soon after.",5277
"Using similar acoustic parameters, deuterated acetone, similar bubble nucleation, and a much more sophisticated neutron detection device, the researchers could find no evidence of a fusion reaction.",5278
They failed to retake former strongholds in Scotland as the Nationalists consolidated their grip on the Northeastern portion of the country.,5279
James Cameron's original screenplay and Leonardo DiCaprio were not nominees.,5280
"The area was evacuated and bomb disposal experts carried out a controlled explosion, but the parcel was found to contain two gifts and a bag of washing.",5281
Its calculation also considered digital and physical sales.,5282
"The state of emergency was lifted on April 16, as the State of Emergency was disobeyed by citizens and General Aguas of the army, who refused to enforce it, and Ecuador's Congress was expected to hold a session in order to decide whether to ratify the Supreme Court's dismissal.",5283
Rebels are also encouraged to open peace talks.,5284
"On September 3, 2006 (05:42 UTC), SMART-1 was deliberately crashed into the Moon's surface, ending its mission.",5285
"In order to retain the sanctity of the crash site, the memorial is about 10&#160;km away from it.",5286
"They confirmed that Menwith Hill was ""linked directly to the headquarters of the US National Security Agency (NSA) at Fort Meade in Maryland"".",5287
"Green came to national prominence in November 2008 after being arrested and having his parliamentary office raided by police, although no case was brought.",5288
The Palestinian Authority has also been criticized by environmentalists for not doing more to prevent water pollution.,5289
"Duffy signed a new one-year contract with the ""Grecians"" in May 2011.",5290
Eyewitnesses said that the fire appeared to have started when a projector exploded in the basement of the Charles Rennie Mackintosh building just before 12:30pm.,5291
"Sánchez flew home to Guadalajara, but he returned to Germany in time for the team's first game against Iran, which they won by a score of 3-1.",5292
He studied theology.,5293
He returned to Argentina in 1991.,5294
"Whilst progress was made on technical matters, both parties remained diametrically opposed on the question of status itself.",5295
"Bodjongo was taken to a hospital, but he later died from a traumatic brain injury.",5296
