Headline,Body ID 
"In particular, it was said to give the team that wins the toss an even greater advantage than usual.",4075
It is alleged that ESS may have improperly obtained confidential information concerning a three-year contract to supply food and water to UN peacekeepers in Liberia.,4076
"Celtic had been 3–0 down at half-time and Stokes' two goals, one a long-range shot and one a free-kick, were vital in bringing them back into he game.",4077
"Toro Rosso unveiled their new car last of all the teams taking part in the 2009 season, on 9 March 2009.",4078
Chad's Church.,4079
"He jointly holds the record for the fewest votes recorded for a candidate in a British by-election, taking five at a by-election in 1982.",4080
"The chick hatched inside and emerged from its mother without the shell, leading to internal wounds that killed the mother hen.",4081
Sinn Féin was allowed to use his vote in the Assembly (despite his death) and no by-election was held.,4082
On Feb 18th 2016 BBC Northern Ireland reported that this Institute was to be closed.,4083
Pupils moved to the new building in Easter 2014.,4084
"On 7 September 2013, she announced that she would leave the Commons in 2015.",4085
"Madonna eventually filed for divorce from Ritchie, citing irreconcilable differences.",4086
Ganguly decided against retiring and attempted to make a comeback to the team.,4087
Ganguly had enlisted the support from the Indian media and eventually the board had to intervene and order a truce between the pair.,4088
He also said that every newcomer should be given at least five games to prove himself.,4089
"However, his individual performance deteriorated during his captaincy reign, especially after the World Cup, the tour of Australia in 2003 and the Pakistan series in 2004.",4090
"On 29 October 2012, he announced that he has decided not to play in next year's IPL and to retire from the game.",4091
"He denies killing and torturing tens of thousands of his opponents, although in 2012 the UN's International Court of Justice (ICJ) ordered Senegal to put him on trial or extradite him to face justice overseas.",4092
His own account tells of how he refused to follow orders from NATO command to attack the Russians.,4093
"The BAFTA was given for her ""lifelong support of the British film and television industry"".",4094
"OFSTED were called in to assess the school, failed it, and both the head and the governing body were removed and replaced with a Government-appointed board despite opposition from the school and parents.",4095
"However, the band intends to continue, with Godfrey's consent, following his departure.",4096
"Dental records confirmed that the body was hers, and the police began a formal investigation into her murder.",4097
"In 1999, Pakistan abolished this system.",4098
"In 1977 he set up Mark Thatcher Racing, which ran into financial difficulties.",4099
He pleaded guilty to breaking anti-mercenary legislation in January 2005 (details below).,4100
The appeal was rejected on a technicality but court added that she would be able to try again in a few months.,4101
Massosai was incarcerated for six months in an Islamic re-education camp because of her attempts to renounce Islam in favour of the Hindu religion.,4102
"Most Christian and a few other religious groups in Malaysia put a standard disclaimer on literature and advertisements stating ""For non-Muslims only"".",4103
The surge of water tore through the village sweeping away cars and causing severe water damage (and in some cases structural damage) to many properties.,4104
She passed two GCSE Examinations (in Mathematics and Information technology) at the age of 11.,4105
"In a statement, the Metropolitan Police said ""any misunderstanding is regretted"" and that Paddick had accepted its ""clarification"" and considered the matter closed.",4106
"On 28 March 2006, Paddick accepted a statement from the Metropolitan Police that it ""did not intend to imply"" a senior officer had misled the probe into the shooting and that ""any misunderstanding is regretted"".",4107
Paddick's interpretation of this statement was that it accused him of lying.,4108
Four that would not return to their cages were shot by the soldiers.,4109
"The currency has been used in Iowa and has been also given approval in The Netherlands where more than 100 Dutch shops, department store chains, in 30 villages and cities, are using the notes at a fixed rate of 10 euros per raam.",4110
"He resigned on 19 August 2007 due to the pressures of the job, and because he believed it to be the correct decision for him and his family.",4111
"That same season, Inverness secured entry to European competition for the first time, with a best-ever third-place finish in the Premiership.",4112
Tennent's sponsorship of T in the Park is continuing in the wake of its acquisition by C&amp;C Group.,4113
"In that same year, it won the awards for Best Single and Best Ibiza Tune at the Ericsson Muzik Awards.",4114
"The sentence was carried out unusually quickly by Japanese standards (condemned prisoners in Japan usually spend many years on death row), and Takuma was executed by hanging only a year later on September 14, 2004.",4115
"The first major maintenance was carried out in 1998, when the main winding wheel was replaced and a new braking system installed.",4116
"These genes encode neuronal cell-adhesion molecules, implicating these molecules in the mechanism of autism.",4117
"This coupled with other results saw one of MacPherson's former clubs, Dunfermline relegated to the First Division.",4118
The Israeli government disputes that the Fourth Geneva Convention applies to the Palestinian territories as they had not been legally held by a sovereign prior to Israel taking control of them.,4119
Several insurers are now refusing to pay RSA's requests for payment without sight of the original invoice.,4120
The acquisition of KeySpan was completed on 24 August 2007 following government and regulatory approval and endorsement by the shareholders of the two companies.,4121
He left the club at the end of the 2010–11 season.,4122
"He scored once for Wolves, in a 2–1 win over Reading on 30 April 2005.",4123
"Due to the popularity of the Rule and the difficulty in launching a Private Member's Bill by other means, MPs have been known to sleep outside the Public Bill Office in order to guarantee a slot.",4124
In our hotel a weird stranger spent every breakfast listening to us.,4125
"To date the album has sold 2&#160;million copies worldwide, becoming one of Shakira's least successful studio album to date in terms of sales.",4126
Brown was unharmed in the tackle.,4127
In 2003 Rangers were forced to sell him due to their financial problems.,4128
Kiarostami's films have been banned in his country for more than 10 years.,4129
"The team is inactive pending the building of a new stadium, which was once hoped to be completed in 2012.",4130
The Liberal Democrats lost a further seven seats.,4131
"The school issued a statement saying that physical restraint is only used when pupils present a risk to themselves or others, and that it can make it possible for them to continue in mainstream education rather than being permanently excluded.",4132
Cardiff Council says that work to create the Castle Quarter as a pedestrian friendly environment for High Street and St Mary Street is designed to enhance the city centre.,4133
"Even if Wilkinson's points from Lions Tours were excluded, he has still scored over 70 more Test points for England than Jenkins did for Wales.",4134
"He continued to play a major role in England's defence of the World Cup by kicking 9&#160;points, including a last gasp 40-metre drop goal, in their 14–9 semi-final victory over France.",4135
"On 12 December 2011, he announced his retirement from Test Rugby.",4136
The England camp believed that Wilkinson was targeted by South Africa during the game.,4137
Wilkinson was the youngest member of England's World Cup squad.,4138
"The boards in most cases continue to exist as voluntary associations of council leaders, funded by the local authorities themselves.",4139
"He admitted the decision was difficult, due to Wimbledon being very local for him, whilst he had to travel ""quite far"" to Milton Keynes.",4140
Jackson continued to be the custodial parent of the couple's two children.,4141
"Although the claim was untrue, according to tabloid reports that are widely cited, Jackson disseminated the fabricated story himself.",4142
"Consequently, the media began fabricating stories.",4143
"It was not known at the time what Jackson was working on, or who had paid for the sessions, since his publicist had recently issued a statement claiming that he had left Two Seas.",4144
"Jackson, son of Tito Jackson, was given co-guardianship of Michael Jackson's children after false reports surfaced of Katherine Jackson going missing.",4145
Designed to run for ten years many were still in use forty years later.,4146
"In the statement, the OFT recommended that credit card issuers set such fees at a maximum of £12.",4147
"In 2011 Airbus announced the construction of a new office complex, referred to as the ""Aerospace Park"", at the Filton site.",4148
The contract guarantees supply of 80% of the UK Armed Forces' ammunition and required BAE to modernise its munitions manufacturing facilities.,4149
"In case of a potential tie-up, BAE shareholders would own 40% and EADS' 60% of the new organisation.",4150
The same month he agreed to sign a new contract with the club.,4151
"This would replace the existing central Mosque on St Helens Road and be in addition to the other three existing mosques (Swansea University Mosque, Hafod Mosque, Imam Khoei Mosque).",4152
"In 2002, the BBC described Swansea as a ""black spot for car crime"".",4153
Physics games use realistic physics to make games more challenging.,4154
At the end of the campaign Arsenal and Northampton Town agreed a transfer that would see Chilvers sign a three-year deal at Northampton; however Chilvers backed out on the deal in the final stages of negotiations.,4155
Halls is yet to find a new club.,4156
Oliver was re-elected in 2015.,4157
"Having established their own government, they called for autonomy in a federal Syria after the war.",4158
"In 2010, the lifetime was further extended by another five years, so that generation can continue until 2019.",4159
"During the incident, fire cover in the Cleveland area was provided by units from Darlington and County Durham.",4160
On 18 October 2010 the British government announced that Hartlepool was one of the eight sites it considered suitable for future nuclear power stations.,4161
"The Ecuadorean government wants him to be shown in the capital, Quito, but the Galapagos local mayor says Lonesome George was a symbol of the islands and should return home.",4162
It may have been built on the site of a Roman fort.,4163
"Eventually, on 17 March 2014 it was determined on grounds of aviation safety, that the old terminal building would have to be demolished.",4164
"He won the fight, stopping Fielden in the second round.",4165
The pardon allowed for the conviction to be expunged from his criminal record.,4166
One third of the pier was badly damaged.,4167
"In April 2008, eBay launched a lawsuit against Craigslist claiming that their executives were attempting to weaken eBay's investment, while in May of the same year, Craigslist filed a counter suit claiming Kijiji had stolen trade secrets and that eBay used misleading tactics to promote the service.",4168
"Heretofore, the courts had avoided making incursions into Puntland.",4169
"The reinforced army invaded Wessex and although Aethelred and Alfred won some victories and succeeded in preventing the conquest of their kingdom, a number of defeats and heavy losses of men compelled Alfred to pay the Danes to leave Wessex.",4170
"Approximately 84,000 people attended Obama's speech, exceeding the normal capacity of the stadium due to the placement of audience on the field.",4171
"However, flights were suspended after the collapse of its parent company, PlaneStation Group plc.",4172
"On the evening of Friday 13 August 2004, it was destroyed by fire just two months short of its 100th anniversary.",4173
"Pancras are expected to be reduced to 63 minutes in 2019, due to infrastructure enhancements.",4174
"However, the jury was unable to come to a verdict.",4175
It was not publicly displayed until 3 October 2005.,4176
"A spokesperson denied that the actor had been fired, commenting, ""He was brought in to play out a specific storyline"" and that he was due to ""go out with a bang"".",4177
"Ljajić sarcastically applauded him in frustration, whereupon Rossi retaliated by physical assaulting his player, an action that ultimately prompted his termination by the club.",4178
The line provides cheap hydro-electric power to Brazil and also earns Venezuela tens of millions of dollars every year.,4179
The BBC also planned to close 6 Music.,4180
"Zebroski was sacked less than a month later, having been found guilty of gross misconduct.",4181
"An estimated £300,000 was raised.",4182
"It was released on 5 June 2006, and entered the UK Singles Chart at number 3.",4183
"News reports about the service claimed that the Bible spanned more than 30,000 text messages.",4184
It was announced on 7 December 2007 that the club had secured an option to purchase the site – a major breakthrough in the club's plans to relocate.,4185
"When an evil kung fu warrior is foretold to escape after twenty years in prison, Po is unwittingly named the chosen one destined to defeat him and bring peace to the land, much to the chagrin of the resident kung fu warriors.",4186
Hallyday has said that he would move his residency back to France if it changes its tax laws.,4187
He fully took up his duties upon his installation in a service at Wells Cathedral on 7 June 2014.,4188
"The pair's father-in-law, Alexander Norris, first suggested that the two go into business together in 1837 and consequently Procter &amp; Gamble was born.",4189
"However, none of these cartoons could come close to matching the success of Disney or Fleischer cartoons, and in 1933, MGM, Iwerks' cartoon distributor since 1930, ended distribution of his cartoons in favor of distributing Harman and Ising cartoons, and Iwerks left after his contract expired in 1934.",4190
In July 2016 it was confirmed that a new class of submarine would be built retaining the United Kingdom's nuclear deterrent and replacing the current fleet of four Vanguard-class submarines.,4191
"The large number of village schools lead to necessarily small rolls, and further recent falls in pupil numbers have led to plans being drawn up for closures including all of the rural secondary departments.",4192
PCSO Sykes then detained Docherty who was then arrested and later imprisoned after trial.,4193
"TfL estimated that around one third of delays on the London Underground were caused by ""passenger incidents"", of which the majority related to medical problems with passengers; the purpose of the unit is to provide a faster response to medical incidents, providing treatment at the scene with the aim of reducing disruption to the network.",4194
"Prior to this, the last execution in Ohio was in January 2014.",4195
"The company Atlantis Resources planned to install a 50MW tidal farm in the Gulf of Kutch on India's west coast, with construction starting early in 2012.",4196
The first turbine is expected to be in operation by 2013.,4197
Dozens of women drove in Riyadh in 1990 and were arrested and had their passports confiscated.,4198
"You can cut the flower, but you cannot stop the coming of spring.",4199
"His proposed slogan was ""Don't be a plank, vote for Frank!"" However, this idea was quickly dismissed by Conservative Central Office.",4200
"It commonly stands for ""Piss Off Early Tomorrow's Saturday"".",4201
"He acknowledged that troops of the First Parachute Battalion, of which he was adjutant, had killed people ""without justification"", but went on to observe that ""Northern Ireland is a very different place [in 2010], not least because of sacrifices made"" by the soldiers who had served there, and asked that the report ""be seen in this context"".",4202
"Several soldiers were eventually convicted in connection with the abuse, after which Jackson publicly apologised on behalf of the British Army and promised to appoint an officer to determine what lessons needed to be learnt.",4203
"In September, the site's cementation plant was closed when 266 liters of radioactive reprocessing residues were spilled inside containment.",4204
"One woman described the locals as ""panicked"".",4205
"As a result, he became the last man to win a cap for East Germany.",4206
Liverpool were losing 1–0 at the time and Kewell was infamously booed off the pitch by Liverpool fans with many suggesting he had faked the injury.,4207
"Trump's refusal to say whether he would accept the result of the election, regardless of the outcome, drew particular press attention.",4208
Thousands of signatures both online and by hand have been collected and presented to southborough Town Council.,4209
This segregation has been identified as a problem for racial integration within the town.,4210
"He was the former owner of Blackburn Rovers,.",4211
The painting had been relegated to a spare room because the owner's wife did not like it.,4212
Whilst at Birmingham Devlin scored one of the penalties in the play-off final shootout to help them get promoted to the Premier League in 2002.,4213
"If this is true, the global numbers would be much higher than estimates predict.",4214
She became an adviser to the Conservative Party and their Shadow Secretary of State for Wales on home affairs.,4215
Fortune went on to make five appearances for City before parting company with the club at the end of the season.,4216
He left Fulham in May 2007 to return to his parent club.,4217
Libya attracted further international opprobrium as a result of the scenes of open jubilation witnessed in that country upon Megrahi's return.,4218
"Fossil records show that some other now-extinct mammal groups also had the dental venom delivery system, indicating that the solenodon's most distinct characteristic may have been a more general ancient mammalian characteristic that has been lost in most modern mammals and is only retained in a couple of very ancient lineages.",4219
"The new information gathered was significant because little information is known about its current ecology, its behavior, its population status, and its genetics, and without that knowledge it is difficult for researchers to design effective conservation.",4220
"The Ornithological Society of Hispaniola showed pictures of the solenodon to the locals in both countries, and few knew what they were due to their nocturnal nature.",4221
The pungent odor indicates that the burrow is active and a solenodon may be present sleeping.,4222
Every part of the animal was used.,4223
"The amount of food processed and shipped around the world caused the town of Fray Bentos to be called ""The Kitchen of the World"".",4224
"The main reason for the cancellation of these notes was superstition on U Ne Win's part, as he considered the number nine his lucky number—he only allowed 45 and 90 kyat notes, because these were divisible by nine.",4225
This variety of purring seems to be found only in cats in a one-to-one relationship with a caretaker.,4226
"As of August 13, 2015, it had raised £24,000.",4227
It can be seen as the dolphin equivalent of a name for humans.,4228
"He wasn't found until April 2005, when a woman and her dog found his skeleton.",4229
"Intended as a short-term solution to a shortage of rolling stock (with a lifespan of no more than 20 years), as of 2017 many Pacer railbuses are still in use.",4230
"After her first husband was killed in combat, McEwan's mother married her lover, and Ian was born a few years later.",4231
The acquisition of Yuganskneftegaz significantly increased Rosneft's profits and made it one of the largest oil companies in Russia.,4232
"As the government froze Yukos' assets at the same time, and alternative attempts to settle by Yukos were refused, the company was unable to pay these tax demands.",4233
"On July 25, 2006, the creditors of Yukos decided to file for bankruptcy after the bankruptcy manager recommended the company be liquidated.",4234
"There had been plans to preserve the boat as a monument, as it had become a symbol of the tsunami.",4235
"As the tourist vehicle departs, the Bannermen arrive to hunt down the fugitive, and they kill the tollmaster.",4236
"They praised Bonnie Langford's performance, found Ken Dodd to be ""OK"" but thought Don Henderson played it too straight.",4237
"AFC Wimbledon hold the record of the longest unbeaten run of league matches in English senior football, having played 78 consecutive league games without a defeat between February 2003 and December 2004.",4238
Since then the resort and the Donghae Bukbu Line have effectively been closed by the North.,4239
"After three weeks of negotiations, however, the two parties reached a deal whereby CDU received the chancellorship while the SPD retained 8 of the 16 seats in the cabinet and a majority of the most prestigious cabinet posts.",4240
Significantly this last vote represented an overall majority of MPs.,4241
"The House of Lords, soon after, rejected this proposal and voted for an entirely appointed House of Lords.",4242
"The expansion occurred while his government had tried (in vain) to reduce the size of the House of Commons by 50 members, from 650 to 600.",4243
"He had spent much of his playing career preparing for management, taking coaching badges at just 22 years of age and compiling notes on managers he had played under, their techniques and tactics.",4244
"One month later, Moyes signed a new five-year contract with the club.",4245
United finished top of their group after winning four of their six group stage matches.,4246
He returned to his music roots playing the pubs and clubs around London and Essex.,4247
"Marriott's friend Annabel, an ex-student from the Italia Conti, came up with the band's distinctive name after commenting that they all had ""small faces""; the name stuck in part because they were all (apart from Winston) small (none being over 5&#160;ft 6 in tall), and the term ""face"" in English mod culture was the name given to a well-known and respected mod.",4248
"The campaign was gathering public, political and business support and feasibility studies were being done.",4249
"The impact creating the 22-km-wide crater would have kicked up 10 million tons of debris, triggering a week-long, blizzard-like meteor storm on Earth – yet no accounts of such a noteworthy storm of unprecedented intensity are found in any known historical records, including the European, Chinese, Arabic, Japanese and Korean astronomical archives.",4250
"India has more than 70,000 newspapers and over 1600 satellite channels (more than 400 are news channels) and is the biggest newspaper market in the world - over 100 million copies sold each day.",4251
"His idea of fusing the St Andrew's Cross with a thistle led to the creation also led to a distinctive new SNP logo, which is still in use today.",4252
"Salmond stated that Wolfe had ""transformed it [the SNP] into a modern political party"".",4253
The previous record was an eight hours and 12 minutes flight undertaken by American Coy Foster in March 1983.,4254
One of the recent difficulties which erupted between Australia and Indonesia was when Australia accepted a boatload of asylum seekers from Indonesia's Papua province in March 2006.,4255
"The current station controller is Ben Cooper, who took over from predecessor Andy Parfitt on 28 October 2011.",4256
"I finished it and, upon the kind of revelation that you get at the end, I immediately wanted to go back and re-visit it, to take a look at what clues I could have gotten throughout"".",4257
"The ZZ become males, but the WW are not viable and are not brought to term.",4258
"It concluded that keeping online pupils focused on their work was the biggest problem faced by online charter schools, and that in mathematics the difference in attainment between online pupils and their conventionally educated peers equated to the cyber pupils missing a whole academic year in school.",4259
"A Research and Enterprise Office has been established, which is to be complemented with the development of a research park adjacent to the campus.",4260
"The attackers used AK-47s, grenades, and suicide vests.",4261
Boko Haram claimed responsibility.,4262
He went into hiding during the 2001 election.,4263
The jury inquest blamed the Metropolitan Police for failures that contributed to Groce's death.,4264
Clare Middleton's name has not been illuminated.,4265
"Gilbert Row, Long Henry Row).",4266
"Government restrictions on how potential tenants were allocated to flats and the limitations of the fabric of the building which decayed when not adequately maintained, poor noise insulation and resident security caused their popularity to wane.",4267
"A poll conducted for Saint David's Day in 2006 found that 87% of people in Wales wanted it to be a bank holiday, with 65% prepared to sacrifice a different bank holiday to achieve this.",4268
"It was suggested that regional athletics competitions would move to the city's smaller Woodbourn Road Athletics Stadium, which closed in 2011.",4269
The council confirmed the closure of Don Valley Stadium on 11 January 2013.,4270
The Labour Party adopted the report eagerly.,4271
"In May 1945, the month in which the War in Europe ended, Churchill's approval ratings stood at 83%, although the Labour Party held an 18% lead as of February 1945.",4272
"According to activists, this protest was faced with Syrian security forces opening fire on the protesters killing three people.",4273
The first series of six episodes was broadcast on Friday evenings from 12 May to 16 June 2000.,4274
"Barnsley are also the first club to play 3,000 games in second-level league football (W1028, D747, L1224).",4275
"However, subsequent testing failed to show contamination in imported Spanish cucumbers, which led to the Spanish Government demanding compensation for Spanish farmers who had been forced to destroy huge quantities of cucumbers.",4276
"In 2002, a survey by major motoring organisations rated the tunnel's safety record as ""very poor"", and concluded it was one of the least safe tunnels in Europe.",4277
However the project was cancelled in 2008.,4278
"In 2012 the ferry carried around 20,000 vehicles and 50,000 passengers weekly.",4279
"The company was awarded a £50 million 7-year contract, which began in April 2013.",4280
"Zaka's founder Yehuda Meshi Zahav was reported to have called the existence of the crematorium a ""desecration of the dead"" and that the crematorium was ""destined to disappear in flames"".",4281
"I think it's modern politics, and we're witnessing the use of an archaeological symbol for history that it's really not related to.",4282
"Alternatively, some surfers actually ride on a rip current because it is a fast and effortless way to get out beyond the zone of breaking waves.",4283
In 2004 the Gaol was extensively renovated and reopened as a museum.,4284
Gary McAllister took charge of all first team affairs in his stead.,4285
There is controversy among historians as to whether she had actually committed adultery.,4286
Her punishment was ordered by villagers under Sharia law.,4287
"A few weeks before the fight, it was revealed that the bout would be postponed to February 20, 2010.",4288
However Konami prevented him from attending the awards ceremony.,4289
"Members of minority communities—such as Algerians in France, and Turks in Germany—use rap as a platform to protest racism, poverty, and social structures.",4290
The facility reported that their next step involved improving the system to prevent the hohlraum from either breaking up asymmetrically or too soon.,4291
"Ebadi and stated that although the scientific Nobels are important, the Peace Prize is ""not very important"" and was awarded to Ebadi on the basis of ""totally political criteria"".",4292
Construction of the Kessock Bridge began in 1976 and it was completed in 1982.,4293
"The A9 Safety Group claim that the cameras have had a ""positive influence"" on road users, although there has been a slight increase in journey times.",4294
A new sticker campaign was launched which encouraged people to return any mail which was incorrectly addressed.,4295
"Police estimate that million in damages were caused, and over 80 police officers injured by nationalist rioters.",4296
Dozens injured mainly Police Officers.,4297
"After his BBC Television confession at the age of 72, he broke down in tears.",4298
Paksas received a degree in civil engineering in 1979.,4299
"At the time, Chartres was on a two-month sabbatical, his first in 33 years.",4300
He was perceived as a man without leadership who could not make use of his presidential authority.,4301
It is the oldest continuously inhabited town in Shropshire.,4302
Work started in autumn 2011.,4303
"For republican prisoners, learning the Irish language in prison (aka 'Jailtacht') became the way in which to set themselves apart from the British authorities.",4304
In many unionist communities the Irish language is regarded as a foreign language or the language of terrorists and therefore – unlike Catholic communities – in Protestant communities its inclusion in school curriculum and public notices continues to be strongly opposed.,4305
Nationalists in Northern Ireland who had been abandoned by their southern counterparts felt that the Irish language was a significant marker of identity they now needed as a minority group.,4306
Some former loyalist prisoners such as Robin Stewart have even taken up learning the Irish language in east Belfast in an attempt to reclaim Irish identity and challenge Republicans about their version of Irish history and what it means to be Irish.,4307
It is believed Ladygrove may have benefited from the local recreation grounds and sports centre.,4308
The demolition was streamed live by webcam.,4309
The number of allegations recorded increased by 23% and 11% above the previous years national average.,4310
Mussolini was himself shot after World War two.,4311
"Although they got basic wages, the workers complained because it was too little and there was no heavy equipment.",4312
This was coupled with an increase in the overall Radio 1 audience share.,4313
Moyles was in negotiation with BBC Radio 1 about a new show.,4314
Work started in 2013 and the road became operational in February 2016.,4315
However this section of the motorway was again closed on the weekend of 3 and 4 September 2016 for the demolition and clearance of the northern bridge element.,4316
"One intention is for it to be viewed from the motorway, although there will be no motorway signs to indicate the structure.",4317
"On 29 November 2006, he was charged with the massacres and ordered under house arrest by a Mexican judge.",4318
"Porsche formally announced in a press statement that it did not intend to take over Volkswagen, but intended the move to avoid a competitor's taking a large stake and to stop hedge funds from dismantling VW.",4319
The court also prevented the government from appointing Volkswagen board members.,4320
"I mean, he was 97 years old!"" He is said to have been in poor health for several years.",4321
More than 18 bullets were fired from at least two weapons.,4322
"He achieved 5 podiums, one pole position, and scored a total of 59 championship points, but remains the driver with the most GP starts (208) to his name without a win.",4323
The inquest found Maddison's death to have been unlawful.,4324
"The laboratory now contains samples of some of the world's most aggressive pathogens including Ebola, anthrax and the plague, and is leading the UK's current research into viral inoculations.",4325
"It has been described as ""one of Britain's biggest cult films"".",4326
"As Arab residents are hard-pressed to obtain building permits to develop existing infrastructure or housing in East Jerusalem, this proposition has received much criticism.",4327
"In his first major speech as leader on 28 September, Miliband told delegates that his ""new generation"" would return the party to power.",4328
"It was rebroadcast on April 4, 2006.",4329
ZWD10billion became 1&#160;dollar after the redenomination.,4330
England eventually lost 2–1.,4331
After the failed coup the police arrested at least 84 people accused of involvement.,4332
In March 2017 it was made complusory all schools have to teach sex education.,4333
A demonstration took place to restore the route during the month when the route changed.,4334
"The plan would be for the staff to return once the Antarctic winter is over, in November 2017.",4335
Roddick was praised for his performance.,4336
"The plan is dependent on raising the required funds; the council has committed £1 million to the project, and further financial support has come through a series of bids.",4337
"As part of his visit, Pelé opened an exhibition which included the first public showing in 40 years of the original hand-written rules of football.",4338
Club chairman Chris Taylor subsequently said the club had no plans to sell the trophy.,4339
"The Scottish executive debunked the report as ""misleading"".",4340
"In August 2011, John Grieve, owner of Lochleven Shellfish Company, attempted to challenge Transport Scotland's plans to close the A82 overnight five days a week, for a period of up to three weeks, around the village of Onich, between Glencoe and Fort William.",4341
The £102m cost for the scheme would be paid for by The Macquarie Infrastructure Group (the company that owns Midland Expressway Ltd and operates the M6 Toll).,4342
"The first person to arrive at the scene to render aid was a motorist, Graham Pearson.",4343
"Two weeks later, on 12 May, he announced his retirement from rugby and stated his intention of returning to New Zealand to start a business.",4344
"However, Fowler made only one more appearance for Manchester City before returning to Liverpool on a free transfer.",4345
Deliveries were scheduled to be completed in 2017.,4346
"For example, in India and China, being female is widely considered such a negatively valued human difference that female infanticide occurs such to severely affect the proportion of sexes.",4347
"In July 2005, the GMC declared Meadow guilty of ""serious professional misconduct"", and he was struck off the medical register for giving ""erroneous"" and ""misleading"" evidence.",4348
"The mothers in those cases were wrongly convicted of murdering two or more of their children, and had already been imprisoned for up to six years.",4349
Those odds in fact range from a low of 1:8500 to as high as 1:200.,4350
"However, he substituted immediately after converting the kick due to injury and missed the remainder of the tournament.",4351
They had won just twice during his 24-match tenure.,4352
This brought his total to 12 points and he consequently received a six-month driving ban.,4353
"Despite suffering severe cuts after crashing his bicycle, he insisted on re-racing and secured second place in the event, before going on to win that edition of the programme.",4354
"Earlier that season, while still under Keegan's management, City beat Chelsea 1–0 which turned out to be the only defeat in the league that season for Chelsea, who ended up as Premier League champions.",4355
Keegan was the first manager in the Premier League era to win the Division One title with two different clubs.,4356
"The Winsford and District Angling Association, who use the river for fishing, believe it will take many years to restore the six species of fish affected by the incident.",4357
Exeter won 3–0.,4358
James Park.,4359
"But, in the 95th minute, Jack Stacey's long range shot with his weak foot fired Exeter into the final, earning them a spot at Wembley.",4360
"Their hopes for promotion were shattered when they conceded a goal within 3 minutes, and although they equalised, City eventually lost the game 2-1.",4361
The presiding judge Justice Mohamad Zabidin Mohd Diah found that the DNA evidence submitted by the prosecution was unreliable.,4362
"Pullman has singled out Elliott's performance as one the film got ""just right"".",4363
"The 7,000 figure above includes many of these variations counted as though they were different tartans.",4364
It was lost in April 2013 when it blew down in high winds.,4365
"In the same speech, he acknowledged benefits of these works for the genre.",4366
"Rowling can be achieved only at the expense of other writers"".",4367
He also led all authors with fifteen novels in the Top 200.,4368
He was City's first manager from outside the United Kingdom.,4369
"He decided to write the book because many bizarre stories had circulated about the crash and because his former employer, Al-Fayed, had accused him of not doing his job properly.",4370
The system was closed in 1995 due to reliability problems.,4371
"Hanratty was initially buried in the grounds of Bedford Gaol, but, on 22 February 1966, his remains were exhumed and re-interred in a grave at Watford shared with his aunt.",4372
"Results from testing in June 1999 were said to be strong evidence of a familial match - the evidential DNA was ""two and a half million times more likely"" to belong to James Hanratty than to anyone else.",4373
The Court concludes that this number of alleged coincidences mean that they are not coincidences but provide overwhelming proof of the safety of the conviction from an evidential perspective.,4374
Huhne resigned the seat in February 2013 after pleading guilty to perverting the course of justice over a 2003 speeding case.,4375
"He added that he was still recovering from the operation and when asked what he would do next replied: ""I don't know really"".",4376
"In July 2013, the pub replaced their sign with a portrait of him painted by local artist Jack Melville, in honour of his long-term support of the south-east Essex music scene.",4377
"The exceptional preservation is due to the fact the site, Priory Park, belonged to a monastery and has never been built upon since Roman times.",4378
The first half an hour is free after which a small hourly fee is payable.,4379
Many Iraqi supporters see in him a symbol of resistance to foreign occupation.,4380
"Because of the severity of the fire, what remained of the complex had to be demolished.",4381
"Campaigners including doctors, nurses, business people, journalists and councillors marched through the streets and held up the traffic, then later called for the resignations of the PCT board members after they turned down a £100,000 donation offered by East Lindsey District Council to enable the ward to remain open through the winter.",4382
"Tower Gardens, previously known as the Pleasure Gardens, opened in 1878 after being donated by the Earl of Scarbrough.",4383
"Another two days later, a controversy arose on the cover of 2 major UK papers stating that more than 30,000 text votes were unjustly not counted in Gest's favor when the network ITV had a voting glitch which would have changed the outcome of the show but Gest declined a recount.",4384
His death was described by police as involving no suspicious circumstances.,4385
Romalis was stabbed by an unidentified assailant in the lobby of his clinic.,4386
"The action was described as ""precautionary"" as no archival evidence could be found to confirm that he had received it in the first place.",4387
"In 1999, she was named BBC Personality of the Year.",4388
Eddie Connell and William Browne were subsequently jailed for 20 and 10 years respectively for their involvement in the attack.,4389
"Women's eights competed this for the first time in 2015, having since 1927 competed a shorter varsity race in Henley also in the early spring.",4390
"The whale was successfully transferred to a barge, but died while being transported back to the sea to be released.",4391
A proposal to replace the primaries with a newly built school was rejected in 2007.,4392
"May suggested that anti-social behaviour policy ""must be turned on its head"", reversing the ASBO's role as the flagship crime control policy legislation under Labour.",4393
"Philip has said that she ""is a very good cook"".",4394
The Home Office had failed to apply its own rules for dealing with unmarried partners of people settled in the UK.,4395
"Its purpose is to ""seek to address how science is changing peoples' lives, reshaping the world, and rewriting the future of healthcare"".",4396
The shops and the bank on the lower floors immediately closed after cracks were discovered in the building.,4397
"Elliott rejected the merger and called the proposed dissolution of the UUP ""unacceptable"".",4398
"Terence Price, future scientific advisor at the Ministry of Defence in the 1960s, pointed out ""the word folly did not seem appropriate after the accident"".",4399
"Therefore, the British government explained that the manifesto in 2001 was only valid for the period up to the election in 2005.",4400
